"order_id","customer_id","restaurant","meal_name","address","state_code","order_time","customer_subscription","price_in_order","total_quantity","gender","day_period","weekday","date"
"order_1379","id_4518","Utrecht Utopia","Paella","Alkmaar","NH","21","Premium","15.66","1","M","evening","Friday","15-04-2022"
"order_1380","id_7576","Tasty Tides","Grappa","Zwolle","NH","10","Premium","12.3","1","M","morning","Friday","22-04-2022"
"order_1381","id_2674","Cheese Corner","Lapland Cheese","Delft","NH","00","Premium","8.91","1","F","late_night","Friday","06-05-2022"
"order_1382","id_3432","Windmill Bites","Bouillabaisse","Groningen","NH","03","Premium","12.59","1","F","late_night","Monday","23-05-2022"
"order_1383","id_1374","Dutch Dining","Vermouth","Zeewolde","NH","06","Basic","15.1","1","F","morning","Thursday","26-05-2022"
"order_1384","id_2869","Gouda Grill","Miso Soup","Zeewolde","NH","10","Premium","9.02","1","M","morning","Friday","27-05-2022"
"order_1385","id_5531","Waffle Warehouse","Bubur Ayam","Arnhem","NH","00","Basic","15.41","1","M","late_night","Tuesday","31-05-2022"
"order_1386","id_5589","Pancake Palace","Chili Mix","Eindhoven","NH","03","Basic","6.88","1","M","late_night","Tuesday","31-05-2022"
"order_1387","id_9130","Tasty Tides","Tete de Moine","Middelburg","NH","23","Basic","11.83","1","M","night","Wednesday","01-06-2022"
"order_1388","id_5501","Zaan Zest","Aranciata","Middelburg","NH","16","Basic","14.81","1","M","afternoon","Saturday","11-06-2022"
"order_1389","id_5386","Holland Hors d'oeuvres","Bagna Cauda","Tilburg","NH","00","Premium","11.25","1","F","late_night","Saturday","18-06-2022"
"order_1390","id_5838","Maastricht Morsels","Chinotto","Haarlem","NH","20","Basic","12.14","1","F","evening","Monday","20-06-2022"
"order_1391","id_105","Gouda Grill","Irish Stew","Enschede","NH","22","Basic","8.77","1","M","night","Saturday","25-06-2022"
"order_1392","id_8277","Dutch Dining","Irish Coffee","Eindhoven","NH","00","Basic","5.44","1","M","late_night","Monday","27-06-2022"
"order_1393","id_3780","Dyke Delights","Blini","Haarlemmermeer","NH","23","Premium","8.61","1","M","night","Saturday","02-07-2022"
"order_1394","id_5981","Taste of Tulips","Pellegrino","Delft","NH","07","Premium","13.35","1","M","morning","Friday","08-07-2022"
"order_1395","id_4641","Holland Hors d'oeuvres","Cappuccino","Rotterdam","NH","11","Premium","7.16","1","F","morning","Monday","18-07-2022"
"order_1396","id_7879","Amsterdam Aromas","Microwave Lasagna","The Hague","NH","00","Premium","14.37","1","M","late_night","Tuesday","19-07-2022"
"order_1397","id_2503","Holland Haven","Campari Soda","Lelystad","NH","21","Premium","15.05","1","M","evening","Wednesday","10-08-2022"
"order_1398","id_2813","Waffle Warehouse","Fasolada","Enschede","NH","04","Basic","16.45","1","M","late_night","Sunday","14-08-2022"
"order_1399","id_7297","Canal City Cuisine","Bakewell Tart","Lelystad","NH","17","Premium","15.96","1","M","afternoon","Wednesday","17-08-2022"
"order_1400","id_1541","Tasty Tides","Palt","Assen","NH","12","Basic","4.54","1","F","noon","Friday","19-08-2022"
"order_1401","id_2583","Holland Eats","Fasolada","Amstelveen","NH","20","Premium","15.39","1","F","evening","Saturday","27-08-2022"
"order_1402","id_4636","Netherlands Noms","Cedrata","Zeewolde","NH","04","Basic","15.16","1","F","late_night","Friday","09-09-2022"
"order_1403","id_7105","Dyke Delights","Kottbullar","Zandvoort","NH","05","Premium","6.53","1","M","morning","Sunday","11-09-2022"
"order_1404","id_2062","Orange Oasis","Gyros","Hoofddorp","NH","09","Basic","8.26","1","M","morning","Monday","12-09-2022"
"order_1405","id_222","Windmill Bites","Corretto","Leiden","NH","18","Premium","16.31","1","F","evening","Wednesday","14-09-2022"
"order_1406","id_8747","Dyke Delicacies","Galette Complete","Arnhem","NH","00","Premium","14.92","1","M","late_night","Sunday","25-09-2022"
"order_1407","id_7000","Countryside Cookery","Cedrata","Texel","NH","14","Premium","6.59","1","F","afternoon","Friday","30-09-2022"
"order_1408","id_4991","Friesland Fusion","Bratwurst","Arnhem","NH","14","Premium","16.98","1","M","afternoon","Sunday","02-10-2022"
"order_1409","id_758","Dyke Delicacies","Liquore Strega","Zandvoort","NH","09","Premium","6.3","1","M","morning","Tuesday","04-10-2022"
"order_1410","id_6545","Delft Delights","Gibanica","The Hague","NH","00","Basic","16.45","1","F","late_night","Saturday","08-10-2022"
"order_1411","id_7311","Canal City Cuisine","Schnitzel","Maastricht","NH","05","Premium","15.79","1","F","morning","Monday","10-10-2022"
"order_1412","id_2639","Taste of the Tulips","Burek","Texel","NH","08","Basic","6.69","1","F","morning","Tuesday","18-10-2022"
"order_1413","id_1903","Netherlands Noms","Brownie Mix","Enkhuizen","NH","09","Premium","4.54","1","M","morning","Tuesday","18-10-2022"
"order_1414","id_7934","Utrecht Utopia","Pellegrino","Volendam","NH","19","Premium","8.86","1","M","evening","Monday","24-10-2022"
"order_1415","id_7085","Holland Hors d'oeuvres","Kebab","Nijmegen","NH","20","Premium","10.31","1","M","evening","Sunday","30-10-2022"
"order_1416","id_9896","Pancake Palace","Rosso","Zeewolde","NH","04","Basic","16.12","1","M","late_night","Sunday","30-10-2022"
"order_1417","id_6036","Tasty Tides","Bubur Ayam","Roermond","NH","03","Basic","14.98","1","F","late_night","Thursday","03-11-2022"
"order_1418","id_7906","Hague Harvest","Tabouleh Mix","Dronten","NH","04","Basic","16.14","1","F","late_night","Sunday","06-11-2022"
"order_1419","id_6569","Zaan Zest","Fideua","Maastricht","NH","04","Basic","15.8","1","F","late_night","Wednesday","09-11-2022"
"order_1420","id_5404","Cheese Chalet","Birra","Hilversum","NH","02","Premium","5.8","1","F","late_night","Monday","14-11-2022"
"order_1421","id_8569","Windmill Whispers","Prosecco","Zaanstad","NH","16","Basic","8.92","1","F","afternoon","Monday","14-11-2022"
"order_1422","id_1826","Windmill Whispers","Pirozhki","Rotterdam","NH","03","Basic","14.25","1","M","late_night","Monday","14-11-2022"
"order_1423","id_6738","Utrecht Utopia","Irish Stew","Eindhoven","NH","04","Basic","5.84","1","F","late_night","Friday","18-11-2022"
"order_1424","id_6538","Holland Eats","Granita","Heerlen","NH","13","Basic","16.4","1","F","afternoon","Saturday","19-11-2022"
"order_1425","id_7083","Amsterdam Aromas","Rinderroulade","Middelburg","NH","16","Basic","14.72","1","M","afternoon","Saturday","03-12-2022"
"order_1426","id_312","Taste of the Tulips","Affogato al Caffe","Zaanstad","NH","20","Premium","8.27","1","M","evening","Monday","05-12-2022"
"order_1427","id_6764","Clog Cafe","Baklava","Maastricht","NH","22","Premium","9.29","1","F","night","Sunday","11-12-2022"
"order_1428","id_5950","Canal City Cuisine","Oatmeal","Breda","NH","05","Premium","5.53","1","F","morning","Monday","19-12-2022"
"order_1429","id_1361","Polder Patisserie","Aperitivo","Amsterdam","NH","05","Basic","5.84","1","F","morning","Thursday","22-12-2022"
"order_1430","id_8275","Leeuwarden Feasts","Bacalhau a Bras","Middelburg","NH","06","Premium","6.79","1","M","morning","Sunday","25-12-2022"
"order_1431","id_394","Tulip Treats","Cedrata","Zeewolde","NH","23","Basic","9.9","1","M","night","Tuesday","27-12-2022"
"order_1432","id_1828","Countryside Cookery","Cullen Skink","Leiden","NH","09","Basic","6.19","1","M","morning","Thursday","29-12-2022"
"order_1433","id_9797","Tulip Treats","Amaro","Amsterdam","NH","00","Premium","12.08","1","M","late_night","Sunday","08-01-2023"
"order_1434","id_5452","Waffle Wharf","Gravlax","Leiden","NH","09","Basic","5.38","1","F","morning","Sunday","08-01-2023"
"order_1435","id_885","Countryside Cookery","Fideua","Utrecht","NH","00","Basic","5.92","1","M","late_night","Thursday","19-01-2023"
"order_1436","id_9001","Dutch Diners","Pirozhki","Amstelveen","NH","04","Premium","7.75","1","F","late_night","Tuesday","24-01-2023"
"order_1437","id_8247","Tulip Treats","Fernet-Branca","Rotterdam","NH","10","Basic","12.9","1","F","morning","Thursday","26-01-2023"
"order_1438","id_4710","Polder Patisserie","Turkish Delight","Amstelveen","NH","05","Premium","6.4","1","M","morning","Tuesday","14-02-2023"
"order_1439","id_5567","Netherlands Nibbles","Palt","Utrecht","NH","22","Basic","15.24","1","F","night","Monday","20-02-2023"
"order_1440","id_356","Cheese Corner","Cider","Haarlemmermeer","NH","03","Basic","9.44","1","M","late_night","Friday","24-02-2023"
"order_1441","id_1358","Canal City Cuisine","Gelato Shake","Hoofddorp","NH","11","Basic","13.33","1","M","morning","Tuesday","28-02-2023"
"order_1442","id_4414","Waffle Warehouse","Chinotto","Alkmaar","NH","12","Basic","10.1","1","F","noon","Thursday","02-03-2023"
"order_1443","id_8067","Delft Delights","Pasta","Assen","NH","07","Premium","4.94","1","F","morning","Thursday","02-03-2023"
"order_1444","id_3158","Canal City Cuisine","Karelian Pasty","Zwolle","NH","17","Premium","8.48","1","M","afternoon","Saturday","04-03-2023"
"order_1445","id_7048","Orange Oasis","Knedle","Assen","NH","14","Basic","5.36","1","M","afternoon","Saturday","04-03-2023"
"order_1446","id_5205","Tasty Tides","Martini","Assen","NH","09","Basic","13.97","1","F","morning","Monday","06-03-2023"
"order_1447","id_3344","Hague Harvest","Lapland Cheese","Almere","NH","15","Premium","8.46","1","M","afternoon","Thursday","16-03-2023"
"order_1448","id_330","Dutch Dining","Tabouleh Mix","Leeuwarden","NH","12","Premium","5.71","1","M","noon","Tuesday","28-03-2023"
"order_1449","id_7550","Orange Oasis","Chickpea Salad Mix","Zeewolde","NH","04","Basic","7.4","1","F","late_night","Monday","10-04-2023"
"order_1450","id_6397","Holland Haven","Aranciata","Gouda","NH","22","Premium","10.94","1","F","night","Thursday","13-04-2023"
"order_1451","id_4056","Dutch Dining","Spanish Omelette","Sittard","NH","14","Premium","6.23","1","F","afternoon","Friday","14-04-2023"
"order_1452","id_7368","Netherlands Nibbles","Lingonberry Jam","Groningen","NH","13","Basic","14.94","1","M","afternoon","Wednesday","19-04-2023"
"order_1453","id_4547","Tulip Tidbits","Fish Broth","Apeldoorn","NH","02","Premium","9.83","1","M","late_night","Friday","21-04-2023"
"order_1454","id_8081","Delft Delights","Frullato","Amsterdam","NH","21","Basic","6.44","1","M","evening","Tuesday","25-04-2023"
"order_1455","id_3035","Dutch Delicacies","Gelato Shake","Roermond","NH","05","Basic","7.83","1","F","morning","Wednesday","26-04-2023"
"order_1456","id_2064","Cheese Chalet","Extra Dry","Almere","NH","08","Basic","12.75","1","F","morning","Thursday","27-04-2023"
"order_1457","id_6021","Cheese Corner","Alfredo Sauce Mix","Hoofddorp","NH","07","Basic","5.2","1","M","morning","Thursday","27-04-2023"
"order_1458","id_6779","Bicycle Bistro","Pie Crust Mix","Enkhuizen","NH","09","Basic","14.85","1","F","morning","Friday","28-04-2023"
"order_1459","id_6317","Dutch Dining","Rosso","Assen","NH","18","Premium","15.83","1","F","evening","Tuesday","09-05-2023"
"order_1460","id_8767","Pancake Palace","Tabouleh Mix","Amsterdam","NH","12","Premium","16.84","1","F","noon","Wednesday","10-05-2023"
"order_1461","id_4376","Delft Delights","Balkenbrij","Almere","NH","19","Basic","6.9","1","F","evening","Thursday","18-05-2023"
"order_1462","id_9301","Bicycle Bites","Noodles","Dronten","NH","05","Premium","13.68","1","M","morning","Sunday","21-05-2023"
"order_1463","id_4735","Delft Delights","Acqua Minerale","The Hague","NH","05","Premium","7.37","1","M","morning","Monday","29-05-2023"
"order_1464","id_6801","Pancake Palace","Pellegrino","Hilversum","NH","01","Basic","7.93","1","F","late_night","Monday","05-06-2023"
"order_1465","id_5232","Tasty Tides","Coffee","Roermond","NH","16","Premium","12.79","1","M","afternoon","Friday","09-06-2023"
"order_1466","id_1874","Gouda Gourmet","Amaro","The Hague","NH","16","Premium","10.73","1","M","afternoon","Saturday","10-06-2023"
"order_1467","id_345","Taste of Tulips","Caesar Salad Mix","Hoofddorp","NH","22","Premium","8.37","1","M","night","Friday","16-06-2023"
"order_1468","id_4827","Rotterdam Roasts","Falafel Mix","Utrecht","NH","02","Basic","12.1","1","M","late_night","Monday","19-06-2023"
"order_1469","id_219","Holland Haven","Rosti","Gouda","NH","13","Premium","16.16","1","M","afternoon","Thursday","29-06-2023"
"order_1470","id_163","Pancake Palace","Baba Ganoush","Middelburg","NH","01","Premium","4.68","1","F","late_night","Friday","30-06-2023"
"order_1471","id_9129","Windmill Whispers","Pho","Almere","NH","14","Premium","14.72","1","F","afternoon","Saturday","01-07-2023"
"order_1472","id_986","Cheese Chalet","Caesar Salad Mix","Haarlemmermeer","NH","17","Premium","10.91","1","M","afternoon","Thursday","06-07-2023"
"order_1473","id_5853","Clog Cafe","Pissaladiere","Emmen","NH","18","Basic","12.82","1","F","evening","Thursday","13-07-2023"
"order_1474","id_7653","Bicycle Bites","Miso Soup","Lelystad","NH","20","Premium","8.52","1","F","evening","Thursday","13-07-2023"
"order_1475","id_3382","Countryside Cookery","Potica","Zeewolde","NH","13","Premium","7.68","1","M","afternoon","Thursday","20-07-2023"
"order_1476","id_3137","Maastricht Morsels","Fish and Chips","Amersfoort","NH","12","Premium","12.48","1","F","noon","Sunday","23-07-2023"
"order_1477","id_860","Zaan Zest","Potica","Heerlen","NH","23","Premium","8.0","1","M","night","Tuesday","25-07-2023"
"order_1478","id_7997","Dyke Delicacies","Digestivo","Roermond","NH","05","Basic","9.42","1","F","morning","Friday","28-07-2023"
"order_1479","id_6904","Netherlands Nibbles","Turkish Coffee","Sittard","NH","21","Basic","15.79","1","F","evening","Thursday","03-08-2023"
"order_1480","id_5854","Tulip Treats","Ready-to-Eat Curry","Gouda","NH","15","Premium","15.97","1","F","afternoon","Sunday","06-08-2023"
"order_1481","id_1607","Orange Oasis","Omelette","Emmen","NH","17","Basic","10.44","1","F","afternoon","Tuesday","08-08-2023"
"order_1482","id_3082","Bicycle Bistro","Acqua Minerale","Breda","NH","23","Basic","16.12","1","F","night","Friday","18-08-2023"
"order_1483","id_6503","Dutch Delicacies","Microwave Pizza","Lelystad","NH","11","Premium","11.42","1","M","morning","Friday","18-08-2023"
"order_1484","id_7051","Dutch Delights","Porridge","Hilversum","NH","07","Premium","6.42","1","M","morning","Saturday","19-08-2023"
"order_1485","id_9147","Dutch Dining","Scotch Egg","Haarlemmermeer","NH","09","Premium","6.24","1","M","morning","Monday","04-09-2023"
"order_1486","id_2403","Delft Delights","Sambuca","Zaanstad","NH","11","Basic","7.91","1","F","morning","Wednesday","06-09-2023"
"order_1487","id_2478","Delft Delights","Alfredo Sauce Mix","Eindhoven","NH","06","Basic","7.39","1","F","morning","Saturday","09-09-2023"
"order_1488","id_6200","Heerlen Harvest","Risotto","Haarlemmermeer","NH","21","Premium","6.25","1","M","evening","Sunday","10-09-2023"
"order_1489","id_1713","Dyke Delights","Gassosa","Texel","NH","11","Premium","9.37","1","F","morning","Monday","11-09-2023"
"order_1490","id_4358","Tasty Tides","Frikadeller","Texel","NH","17","Premium","6.55","1","F","afternoon","Thursday","14-09-2023"
"order_1491","id_9137","Windmill Bites","Tonica","Breda","NH","13","Basic","8.61","1","M","afternoon","Tuesday","26-09-2023"
"order_1492","id_3686","Heerlen Harvest","Smorrebrod","Texel","NH","18","Premium","4.97","1","F","evening","Monday","02-10-2023"
"order_1493","id_6399","Taste of the Tulips","Borscht","Zandvoort","NH","21","Basic","11.45","1","M","evening","Tuesday","03-10-2023"
"order_1494","id_6013","Windmill Bites","Vermouth","Leiden","NH","04","Basic","13.46","1","M","late_night","Tuesday","03-10-2023"
"order_1495","id_7937","Dutch Dainties","Croissant","Assen","NH","03","Basic","6.03","1","M","late_night","Friday","06-10-2023"
"order_1496","id_7356","Dutch Delicacies","Smoothie Mix","Hilversum","NH","10","Basic","15.07","1","M","morning","Tuesday","10-10-2023"
"order_1497","id_9177","Canal Cuisine","Salmiakki","Zutphen","NH","12","Basic","15.37","1","F","noon","Sunday","15-10-2023"
"order_1498","id_6681","Tulip Tidbits","Italian Soda","Amersfoort","NH","21","Basic","16.11","1","F","evening","Thursday","19-10-2023"
"order_1499","id_3440","Orange Oasis","Bianco","Arnhem","NH","05","Premium","10.64","1","F","morning","Monday","23-10-2023"
"order_1500","id_9597","Gouda Gourmet","Pudding","Nijmegen","NH","04","Premium","14.97","1","F","late_night","Wednesday","25-10-2023"
"order_1501","id_1663","Tulip Treats","Gibanica","Apeldoorn","NH","16","Basic","10.59","1","M","afternoon","Sunday","29-10-2023"
"order_1502","id_9057","Bicycle Bistro","Flat White","Leeuwarden","NH","03","Basic","13.77","1","F","late_night","Sunday","05-11-2023"
"order_1503","id_7364","Bicycle Bistro","Turkish Coffee","Arnhem","NH","10","Premium","16.59","1","M","morning","Sunday","05-11-2023"
"order_1504","id_2801","Dutch Delights","Maultaschen","Almere","NH","10","Basic","12.8","1","M","morning","Sunday","12-11-2023"
"order_1505","id_8449","Waffle Wharf","Ruisleipa","Leeuwarden","NH","13","Basic","8.69","1","F","afternoon","Wednesday","15-11-2023"
"order_1506","id_7442","Rotterdam Roasts","Tete de Moine","Rotterdam","NH","22","Premium","11.31","1","M","night","Thursday","23-11-2023"
"order_1507","id_8144","Gouda Gourmet","Pasta Salad Mix","Breda","NH","16","Basic","10.16","1","M","afternoon","Thursday","23-11-2023"
"order_1508","id_4081","Tulip Treats","Flat White","Alkmaar","NH","10","Premium","6.14","1","M","morning","Monday","27-11-2023"
"order_1509","id_3147","Maastricht Morsels","Vino","Leeuwarden","NH","01","Premium","9.09","1","F","late_night","Tuesday","28-11-2023"
"order_1510","id_4609","Dyke Delicacies","Lutefisk","Haarlem","NH","02","Basic","5.2","1","F","late_night","Sunday","10-12-2023"
